locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFFOGOJP_01196	CDS	666	fliP		COG1338	Flagellar biosynthetic protein FliP
IFFOGOJP_01197	CDS	654				hypothetical protein
IFFOGOJP_01198	CDS	363	cheY_2		COG0784	Chemotaxis protein CheY
IFFOGOJP_01199	CDS	1155				hypothetical protein
IFFOGOJP_01200	CDS	999	fliM		COG1868	Flagellar motor switch protein FliM
IFFOGOJP_01201	CDS	420				hypothetical protein
IFFOGOJP_01202	CDS	777	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
IFFOGOJP_01203	CDS	441				hypothetical protein
IFFOGOJP_01204	CDS	1344				hypothetical protein
IFFOGOJP_01205	CDS	615				hypothetical protein
IFFOGOJP_01206	CDS	444	fliJ		COG2882	Flagellar FliJ protein
IFFOGOJP_01207	CDS	1317	yscN	7.1.2.2		putative ATP synthase YscN
IFFOGOJP_01208	CDS	756				hypothetical protein
IFFOGOJP_01209	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
IFFOGOJP_01210	CDS	1611				hypothetical protein
IFFOGOJP_01211	CDS	321	fliE			Flagellar hook-basal body complex protein FliE
IFFOGOJP_01212	CDS	453	flgC		COG1558	Flagellar basal-body rod protein FlgC
IFFOGOJP_01213	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
IFFOGOJP_01214	CDS	780	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
IFFOGOJP_01215	CDS	1404	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
IFFOGOJP_01216	CDS	546	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
IFFOGOJP_01217	CDS	918	xerC_2		COG4974	Tyrosine recombinase XerC
IFFOGOJP_01218	CDS	1308	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
IFFOGOJP_01219	CDS	2076	topA	5.6.2.1		DNA topoisomerase 1
IFFOGOJP_01220	CDS	900	dprA		COG0758	DNA processing protein DprA
IFFOGOJP_01221	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
IFFOGOJP_01222	CDS	1158	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
IFFOGOJP_01223	CDS	282	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
IFFOGOJP_01224	CDS	1704				hypothetical protein
IFFOGOJP_01225	CDS	768	rnhB	3.1.26.4	COG0164	Ribonuclease HII
IFFOGOJP_01226	CDS	849	rbgA		COG1161	Ribosome biogenesis GTPase A
IFFOGOJP_01227	CDS	348	rplS		COG0335	50S ribosomal protein L19
IFFOGOJP_01228	CDS	732	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
IFFOGOJP_01229	CDS	525	rimM			Ribosome maturation factor RimM
IFFOGOJP_01230	CDS	387				hypothetical protein
IFFOGOJP_01231	CDS	246				hypothetical protein
IFFOGOJP_01232	CDS	273	rpsP		COG0228	30S ribosomal protein S16
IFFOGOJP_01233	CDS	1341	ffh		COG0541	Signal recognition particle protein
IFFOGOJP_01234	CDS	333				hypothetical protein
IFFOGOJP_01235	CDS	771				hypothetical protein
IFFOGOJP_01236	CDS	990	ftsY		COG0552	Signal recognition particle receptor FtsY
IFFOGOJP_01237	CDS	3561	smc_2		COG1196	Chromosome partition protein Smc
IFFOGOJP_01238	CDS	750	rnc	3.1.26.3	COG0571	Ribonuclease 3
IFFOGOJP_01239	CDS	234	acpA		COG0236	Acyl carrier protein
IFFOGOJP_01240	CDS	741	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IFFOGOJP_01241	CDS	954	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
IFFOGOJP_01242	CDS	999	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
IFFOGOJP_01243	CDS	567	fapR		COG2050	Transcription factor FapR
IFFOGOJP_01244	CDS	2049	recG	3.6.4.12		ATP-dependent DNA helicase RecG
IFFOGOJP_01245	CDS	903	sdhA	4.3.1.17		"L-serine dehydratase, alpha chain"
IFFOGOJP_01246	CDS	663	sdhB	4.3.1.17		"L-serine dehydratase, beta chain"
IFFOGOJP_01247	CDS	1668				putative protein
IFFOGOJP_01248	CDS	363				putative protein
IFFOGOJP_01249	CDS	189	rpmB		COG0227	50S ribosomal protein L28
IFFOGOJP_01250	CDS	645	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
IFFOGOJP_01251	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
IFFOGOJP_01252	CDS	891	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
IFFOGOJP_01253	CDS	1944	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
IFFOGOJP_01254	CDS	762	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
IFFOGOJP_01255	CDS	1092	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
IFFOGOJP_01256	CDS	1344	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
IFFOGOJP_01257	CDS	936	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
IFFOGOJP_01258	CDS	483	def1	3.5.1.88	COG0242	Peptide deformylase 1
IFFOGOJP_01259	CDS	2412	priA_1	3.6.4.-		primosomal protein N'
IFFOGOJP_01260	CDS	1221	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
IFFOGOJP_01261	CDS	204	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IFFOGOJP_01262	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
IFFOGOJP_01263	CDS	270	remA		COG2052	Extracellular matrix regulatory protein A
IFFOGOJP_01264	CDS	885				hypothetical protein
IFFOGOJP_01265	CDS	2673	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
IFFOGOJP_01266	CDS	1716	rqcH			Rqc2 RqcH
IFFOGOJP_01267	CDS	489	sirC	1.3.1.76		Precorrin-2 dehydrogenase
IFFOGOJP_01268	CDS	786	sirB	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
IFFOGOJP_01269	CDS	774	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
IFFOGOJP_01270	CDS	594	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
IFFOGOJP_01271	CDS	1149	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
IFFOGOJP_01272	CDS	1065	cysP		COG0306	Sulfate permease CysP
IFFOGOJP_01273	CDS	702	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
IFFOGOJP_01274	CDS	144				hypothetical protein
IFFOGOJP_01275	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
IFFOGOJP_01276	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IFFOGOJP_01277	CDS	936	pyrD	1.3.1.14	COG0167	"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit"
IFFOGOJP_01278	CDS	771	pyrK		COG0543	"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit"
IFFOGOJP_01279	CDS	3216	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
IFFOGOJP_01280	CDS	1095	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
IFFOGOJP_01281	CDS	1287	pyrC	3.5.2.3	COG0044	Dihydroorotase
IFFOGOJP_01282	CDS	915	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
IFFOGOJP_01283	CDS	1311	pyrP			Uracil permease
IFFOGOJP_01284	CDS	546	pyrR		COG2065	Bifunctional protein PyrR
IFFOGOJP_01285	CDS	915	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IFFOGOJP_01286	CDS	462	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
IFFOGOJP_01287	CDS	372				hypothetical protein
IFFOGOJP_01288	CDS	2766	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
IFFOGOJP_01289	CDS	495	divIVA		COG3599	Septum site-determining protein DivIVA
IFFOGOJP_01290	CDS	771				hypothetical protein
IFFOGOJP_01291	CDS	279				hypothetical protein
IFFOGOJP_01292	CDS	459	sepF		COG1799	Cell division protein SepF
IFFOGOJP_01293	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
IFFOGOJP_01294	CDS	837		1.10.3.-	COG1496	Polyphenol oxidase
IFFOGOJP_01295	CDS	252	ylmC		COG1873	putative sporulation protein YlmC
IFFOGOJP_01296	CDS	1281	ylmB_2	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
IFFOGOJP_01297	CDS	798	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
IFFOGOJP_01298	CDS	783	sigG		COG1191	RNA polymerase sigma-G factor
IFFOGOJP_01299	CDS	720	sigE		COG1191	RNA polymerase sigma-E factor
IFFOGOJP_01300	CDS	930	spoIIGA	3.4.23.-		Sporulation sigma-E factor-processing peptidase
IFFOGOJP_01301	CDS	4296	bpr	3.4.21.-	COG1404	Bacillopeptidase F
IFFOGOJP_01302	CDS	1149	ftsZ		COG0206	Cell division protein FtsZ
IFFOGOJP_01303	CDS	1314	ftsA		COG0849	Cell division protein FtsA
IFFOGOJP_01304	CDS	789	divIB		COG1589	Cell division protein DivIB
IFFOGOJP_01305	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
IFFOGOJP_01306	CDS	1092	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IFFOGOJP_01307	CDS	1026	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
IFFOGOJP_01308	CDS	1356	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
IFFOGOJP_01309	CDS	975	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
IFFOGOJP_01310	CDS	1473	murE	6.3.2.13	COG0769	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
IFFOGOJP_01311	CDS	1920	spoVD		COG0768	Stage V sporulation protein D
IFFOGOJP_01312	CDS	2145	pbpB		COG0768	Penicillin-binding protein 2B
IFFOGOJP_01313	CDS	354	ftsL		COG4839	Cell division protein FtsL
IFFOGOJP_01314	CDS	936	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IFFOGOJP_01315	CDS	465	mraZ			Transcriptional regulator MraZ
IFFOGOJP_01316	CDS	1677	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
IFFOGOJP_01317	CDS	882	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
IFFOGOJP_01318	CDS	483	ylbP	2.3.1.-		putative N-acetyltransferase YlbP
IFFOGOJP_01319	CDS	576	rsfA_1			Prespore-specific transcriptional regulator RsfA
IFFOGOJP_01320	CDS	180	rpmF		COG0333	50S ribosomal protein L32
IFFOGOJP_01321	CDS	519				hypothetical protein
IFFOGOJP_01322	CDS	1248	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
IFFOGOJP_01323	CDS	1023	ylbL		COG3480	putative protein YlbL
IFFOGOJP_01324	CDS	780				hypothetical protein
IFFOGOJP_01325	CDS	1227	ylbJ		COG3314	Sporulation integral membrane protein YlbJ
IFFOGOJP_01326	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
IFFOGOJP_01327	CDS	510	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
IFFOGOJP_01328	CDS	276				hypothetical protein
IFFOGOJP_01329	CDS	450				hypothetical protein
IFFOGOJP_01330	CDS	240				hypothetical protein
IFFOGOJP_01331	CDS	411				hypothetical protein
IFFOGOJP_01332	CDS	1041				hypothetical protein
IFFOGOJP_01333	CDS	444	hrp1_1		COG0517	Hypoxic response protein 1
IFFOGOJP_01334	CDS	360				hypothetical protein
IFFOGOJP_01335	CDS	885				hypothetical protein
IFFOGOJP_01336	CDS	333	caaD	1.9.3.1		Cytochrome c oxidase subunit 4B
IFFOGOJP_01337	CDS	624	ctaE	1.9.3.1		Cytochrome c oxidase subunit 3
IFFOGOJP_01338	CDS	1869	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
IFFOGOJP_01339	CDS	1071	ctaC	1.9.3.1		Cytochrome c oxidase subunit 2
IFFOGOJP_01340	CDS	918	ctaB2	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 2
IFFOGOJP_01341	CDS	927	ctaA	1.3.-.-	COG1612	Heme A synthase
IFFOGOJP_01342	CDS	3447	pycA	6.4.1.1		Pyruvate carboxylase
IFFOGOJP_01343	CDS	1212	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
IFFOGOJP_01344	CDS	282				hypothetical protein
IFFOGOJP_01345	CDS	930	glsA2	3.5.1.2	COG2066	Glutaminase 2
IFFOGOJP_01346	CDS	477				hypothetical protein
IFFOGOJP_01347	CDS	1329				hypothetical protein
IFFOGOJP_01348	CDS	624				hypothetical protein
IFFOGOJP_01349	CDS	210				hypothetical protein
IFFOGOJP_01350	CDS	321				hypothetical protein
IFFOGOJP_01351	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
IFFOGOJP_01352	CDS	189				hypothetical protein
IFFOGOJP_01353	CDS	618				hypothetical protein
IFFOGOJP_01354	CDS	294				hypothetical protein
IFFOGOJP_01355	CDS	1566	npr	3.4.24.28	COG3227	Bacillolysin
IFFOGOJP_01356	CDS	453				hypothetical protein
IFFOGOJP_01357	CDS	798	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
IFFOGOJP_01358	CDS	177				hypothetical protein
IFFOGOJP_01359	CDS	633				hypothetical protein
IFFOGOJP_01360	CDS	267				hypothetical protein
IFFOGOJP_01361	CDS	1473	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
IFFOGOJP_01362	CDS	801				hypothetical protein
IFFOGOJP_01363	CDS	375				hypothetical protein
IFFOGOJP_01364	CDS	1413	pdhD_2	1.8.1.4		Dihydrolipoyl dehydrogenase
IFFOGOJP_01365	CDS	1329	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
IFFOGOJP_01366	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
IFFOGOJP_01367	CDS	1116	pdhA	1.2.4.1	COG1071	Pyruvate dehydrogenase E1 component subunit alpha
IFFOGOJP_01368	CDS	1092	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
IFFOGOJP_01369	CDS	3852	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
IFFOGOJP_01370	CDS	7389	acpP_2			Acyl carrier protein
IFFOGOJP_01371	CDS	5715				hypothetical protein
IFFOGOJP_01372	CDS	7005	acpP_3			Acyl carrier protein
IFFOGOJP_01373	CDS	8709	pksN_3	2.3.1.-	COG1020	Polyketide synthase PksN
IFFOGOJP_01374	CDS	4770				hypothetical protein
IFFOGOJP_01375	CDS	12258	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
IFFOGOJP_01376	CDS	2307	pksE_1		COG0331	Polyketide biosynthesis protein PksE
IFFOGOJP_01377	CDS	645				hypothetical protein
IFFOGOJP_01378	CDS	180				hypothetical protein
IFFOGOJP_01379	CDS	555	defB	3.5.1.88	COG0242	Peptide deformylase 2
IFFOGOJP_01380	CDS	774				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
IFFOGOJP_01381	CDS	210				hypothetical protein
IFFOGOJP_01382	CDS	1668	rnjA	3.1.-.-	COG0595	Ribonuclease J1
IFFOGOJP_01383	CDS	1734	adeC	3.5.4.2		Adenine deaminase
IFFOGOJP_01384	CDS	666	ktrA_1		COG0569	Ktr system potassium uptake protein A
IFFOGOJP_01385	CDS	828	ykqA	2.3.2.-	COG2105	Putative gamma-glutamylcyclotransferase YkqA
IFFOGOJP_01386	CDS	1305	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
IFFOGOJP_01387	CDS	285	abh		COG2002	Putative transition state regulator Abh
IFFOGOJP_01388	CDS	1020	mreBH		COG1077	Cell shape-determining protein MreBH
IFFOGOJP_01389	CDS	135				hypothetical protein
IFFOGOJP_01390	CDS	1233		3.4.11.-		Aminopeptidase 2
IFFOGOJP_01391	CDS	909				hypothetical protein
IFFOGOJP_01392	CDS	1620	ybiT_3		COG0488	putative ABC transporter ATP-binding protein YbiT
IFFOGOJP_01393	CDS	270				hypothetical protein
IFFOGOJP_01394	CDS	582	sipT	3.4.21.89	COG0681	Signal peptidase I T
IFFOGOJP_01395	CDS	1905	fruA		COG1299	PTS system fructose-specific EIIABC component
IFFOGOJP_01396	CDS	912	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
IFFOGOJP_01397	CDS	756	lacR_1			Lactose phosphotransferase system repressor
IFFOGOJP_01398	CDS	1194	yknZ		COG0577	putative ABC transporter permease YknZ
IFFOGOJP_01399	CDS	693	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
IFFOGOJP_01400	CDS	1137	yknX		COG0845	Putative efflux system component YknX
IFFOGOJP_01401	CDS	699	yknW			Membrane protein YknW
IFFOGOJP_01402	CDS	234	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
IFFOGOJP_01403	CDS	471	moaE	2.8.1.12		Molybdopterin synthase catalytic subunit
IFFOGOJP_01404	CDS	522				hypothetical protein
IFFOGOJP_01405	CDS	1293	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
IFFOGOJP_01406	CDS	1020				hypothetical protein
IFFOGOJP_01407	CDS	603	mobA	2.7.7.77		putative molybdenum cofactor guanylyltransferase
IFFOGOJP_01408	CDS	993				Sporulation protein cse15
IFFOGOJP_01409	CDS	597	rok			Repressor Rok
IFFOGOJP_01410	CDS	459	ykuV	1.8.-.-	COG0526	Thiol-disulfide oxidoreductase YkuV
IFFOGOJP_01411	CDS	807	ykuT		COG0668	putative MscS family protein YkuT
IFFOGOJP_01412	CDS	246				hypothetical protein
IFFOGOJP_01413	CDS	1125	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
IFFOGOJP_01414	CDS	711	dapH_1	2.3.1.89	COG2171	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase"
IFFOGOJP_01415	CDS	456			COG0716	Flavodoxin
IFFOGOJP_01416	CDS	894				hypothetical protein
IFFOGOJP_01417	CDS	474				Flavodoxin
IFFOGOJP_01418	CDS	882	hdfR			HTH-type transcriptional regulator HdfR
IFFOGOJP_01419	CDS	444	ykuL		COG0517	CBS domain-containing protein YkuL
IFFOGOJP_01420	CDS	192	ykzF			putative protein YkzF
IFFOGOJP_01421	CDS	519				hypothetical protein
IFFOGOJP_01422	CDS	240	ykuJ		COG4703	putative protein YkuJ
IFFOGOJP_01423	CDS	1221	ykuI		COG2200	putative EAL-domain containing protein YkuI
IFFOGOJP_01424	CDS	549				hypothetical protein
IFFOGOJP_01425	CDS	765	fadH	1.3.1.34	COG1028	"putative 2,4-dienoyl-CoA reductase"
IFFOGOJP_01426	CDS	864	lpxG	3.6.1.-	COG1408	"UDP-2,3-diacylglucosamine pyrophosphatase LpxG"
IFFOGOJP_01427	CDS	501	ykuD_1	2.-.-.-	COG1376	"Putative L,D-transpeptidase YkuD"
IFFOGOJP_01428	CDS	1293				hypothetical protein
IFFOGOJP_01429	CDS	465				hypothetical protein
IFFOGOJP_01430	CDS	912	cheV		COG0784	Chemotaxis protein CheV
IFFOGOJP_01431	CDS	162				hypothetical protein
IFFOGOJP_01432	CDS	1170	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
IFFOGOJP_01433	CDS	1821	kinA	2.7.13.3	COG0642	Sporulation kinase A
IFFOGOJP_01434	CDS	2133	pbpH_1		COG0768	Penicillin-binding protein H
IFFOGOJP_01435	CDS	777				hypothetical protein
IFFOGOJP_01436	CDS	867	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IFFOGOJP_01437	CDS	1968	mcpC		COG0840	Methyl-accepting chemotaxis protein McpC
IFFOGOJP_01438	CDS	1029	splB	4.1.99.14	COG1533	Spore photoproduct lyase
IFFOGOJP_01439	CDS	240				hypothetical protein
IFFOGOJP_01440	CDS	1716	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
IFFOGOJP_01441	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
IFFOGOJP_01442	CDS	2097	ptsG	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
IFFOGOJP_01443	CDS	846	glcT		COG3711	PtsGHI operon antiterminator
IFFOGOJP_01444	CDS	966	ccpB_1			Catabolite control protein B
IFFOGOJP_01445	CDS	126				hypothetical protein
IFFOGOJP_01446	CDS	1095		3.4.-.-		putative peptidase
IFFOGOJP_01447	CDS	1914	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
IFFOGOJP_01448	CDS	495	stoA		COG0526	Sporulation thiol-disulfide oxidoreductase A
IFFOGOJP_01449	CDS	1341	ykvU		COG2244	Sporulation protein YkvU
IFFOGOJP_01450	CDS	624	ykvT		COG3773	putative protein YkvT
IFFOGOJP_01451	CDS	195				hypothetical protein
IFFOGOJP_01452	CDS	186				hypothetical protein
IFFOGOJP_01453	CDS	276	ykvR			putative protein YkvR
IFFOGOJP_01454	CDS	198	queF_1	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
IFFOGOJP_01455	CDS	747	gdhIV	1.1.1.47	COG1028	Glucose 1-dehydrogenase 4
IFFOGOJP_01456	CDS	342	ytcD_1		COG1733	putative HTH-type transcriptional regulator YtcD
IFFOGOJP_01457	CDS	255				hypothetical protein
IFFOGOJP_01458	CDS	495	queF_2	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
IFFOGOJP_01459	CDS	732	queE_2	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
IFFOGOJP_01460	CDS	441	queD	4.1.2.50	COG0720	"6-carboxy-5,6,7,8-tetrahydropterin synthase"
IFFOGOJP_01461	CDS	660	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IFFOGOJP_01462	CDS	1122				hypothetical protein
IFFOGOJP_01463	CDS	1038				hypothetical protein
IFFOGOJP_01464	CDS	2097	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
IFFOGOJP_01465	CDS	816	pomA_1		COG1291	Chemotaxis protein PomA
IFFOGOJP_01466	CDS	786	motB_1		COG1360	Motility protein B
IFFOGOJP_01467	CDS	447	mhqR_1		COG1846	HTH-type transcriptional regulator MhqR
IFFOGOJP_01468	CDS	1500	kinD	2.7.13.3		Sporulation kinase D
IFFOGOJP_01469	CDS	261	spo0E	3.1.3.-		Aspartyl-phosphate phosphatase Spo0E
IFFOGOJP_01470	CDS	537	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
IFFOGOJP_01471	CDS	630	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
IFFOGOJP_01472	CDS	705	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
IFFOGOJP_01473	CDS	1215	mtnW	5.3.2.5	COG1850	"2,3-diketo-5-methylthiopentyl-1-phosphate enolase"
IFFOGOJP_01474	CDS	1197	bacF_1	2.6.1.-	COG0436	Transaminase BacF
IFFOGOJP_01475	CDS	780	yafV	3.5.1.3		Omega-amidase YafV
IFFOGOJP_01476	CDS	1185	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
IFFOGOJP_01477	CDS	1062	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
IFFOGOJP_01478	CDS	120				hypothetical protein
IFFOGOJP_01479	CDS	498	ogt	2.1.1.63	COG0350	"Methylated-DNA--protein-cysteine methyltransferase, constitutive"
IFFOGOJP_01480	CDS	2220	kinE	2.7.13.3	COG2202	Sporulation kinase E
IFFOGOJP_01481	CDS	1023				hypothetical protein
IFFOGOJP_01482	CDS	171				hypothetical protein
IFFOGOJP_01483	CDS	675				hypothetical protein
IFFOGOJP_01484	CDS	1353	ktrB		COG0168	Ktr system potassium uptake protein B
IFFOGOJP_01485	CDS	894	htpX_1	3.4.24.-	COG0501	Protease HtpX
IFFOGOJP_01486	CDS	702				hypothetical protein
IFFOGOJP_01487	CDS	195	sspD			"Small, acid-soluble spore protein D"
IFFOGOJP_01488	CDS	1170	rsgI			Anti-sigma-I factor RsgI
IFFOGOJP_01489	CDS	756	sigI			RNA polymerase sigma factor SigI
IFFOGOJP_01490	CDS	783				hypothetical protein
IFFOGOJP_01491	CDS	570				hypothetical protein
IFFOGOJP_01492	CDS	882	ku		COG1273	Non-homologous end joining protein Ku
IFFOGOJP_01493	CDS	1836	ligd		COG1793	Bifunctional non-homologous end joining protein LigD
IFFOGOJP_01494	CDS	555				hypothetical protein
IFFOGOJP_01495	CDS	462	mhqR_2		COG1846	HTH-type transcriptional regulator MhqR
IFFOGOJP_01496	CDS	183	ykoL			Stress response protein YkoL
IFFOGOJP_01497	CDS	156				hypothetical protein
IFFOGOJP_01498	CDS	333	tnrA		COG0789	HTH-type transcriptional regulator TnrA
IFFOGOJP_01499	CDS	1356	mgtE		COG2239	Magnesium transporter MgtE
IFFOGOJP_01500	CDS	138				hypothetical protein
IFFOGOJP_01501	CDS	1263	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
IFFOGOJP_01502	CDS	600	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
IFFOGOJP_01503	CDS	1638	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
IFFOGOJP_01504	CDS	762	ykoC			Putative HMP/thiamine permease protein YkoC
IFFOGOJP_01505	CDS	834	rsbRB		COG1366	RsbT co-antagonist protein RsbRB
IFFOGOJP_01506	CDS	960	isp	3.4.21.-	COG1404	Major intracellular serine protease
IFFOGOJP_01507	CDS	2289	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
IFFOGOJP_01508	CDS	1779				hypothetical protein
IFFOGOJP_01509	CDS	1038				hypothetical protein
IFFOGOJP_01510	CDS	1128				hypothetical protein
IFFOGOJP_01511	CDS	462				hypothetical protein
IFFOGOJP_01512	CDS	585				hypothetical protein
IFFOGOJP_01513	CDS	411	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
IFFOGOJP_01514	CDS	510	ohrR_1			Organic hydroperoxide resistance transcriptional regulator
IFFOGOJP_01515	CDS	426	ohrA		COG1764	Organic hydroperoxide resistance protein OhrA
IFFOGOJP_01516	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IFFOGOJP_01517	CDS	1113	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase 1
IFFOGOJP_01518	CDS	903	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
IFFOGOJP_01519	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
IFFOGOJP_01520	CDS	339	gdnC		COG2076	putative guanidinium efflux system subunit GdnC
IFFOGOJP_01521	CDS	546		2.3.1.-	COG1670	Acetyltransferase
IFFOGOJP_01522	CDS	519				hypothetical protein
IFFOGOJP_01523	CDS	861	arcA	3.5.3.6		Arginine deiminase
