locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDHLNFNC_01565	CDS	348				hypothetical protein
JDHLNFNC_01566	CDS	750	dnaC_3		COG1484	DNA replication protein DnaC
JDHLNFNC_01567	CDS	978				hypothetical protein
JDHLNFNC_01568	CDS	150				hypothetical protein
JDHLNFNC_01569	CDS	144				hypothetical protein
JDHLNFNC_01570	CDS	2928				hypothetical protein
JDHLNFNC_01571	CDS	1110				hypothetical protein
JDHLNFNC_01572	CDS	240				hypothetical protein
JDHLNFNC_01573	CDS	285				hypothetical protein
JDHLNFNC_01574	CDS	1230	intA_3		COG0582	Prophage integrase IntA
JDHLNFNC_01575	CDS	480	rseC		COG3086	Protein RseC
JDHLNFNC_01576	CDS	957	rseB		COG3026	Sigma-E factor regulatory protein RseB
JDHLNFNC_01577	CDS	651	rseA			Anti-sigma-E factor RseA
JDHLNFNC_01578	CDS	576	rpoE			ECF RNA polymerase sigma-E factor
JDHLNFNC_01579	CDS	1623	nadB	1.4.3.16	COG0029	L-aspartate oxidase
JDHLNFNC_01580	CDS	738	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
JDHLNFNC_01581	CDS	1335	srmB	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
JDHLNFNC_01582	CDS	900	yofA		COG0583	HTH-type transcriptional regulator YofA
JDHLNFNC_01583	CDS	588	eamB		COG1280	Cysteine/O-acetylserine efflux protein
JDHLNFNC_01584	CDS	384	grcA		COG3445	Autonomous glycyl radical cofactor
JDHLNFNC_01585	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JDHLNFNC_01586	CDS	1038	yfiF	2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase YfiF
JDHLNFNC_01587	CDS	420	trxC	1.8.1.8	COG0526	Thioredoxin 2
JDHLNFNC_01588	CDS	681				hypothetical protein
JDHLNFNC_01589	CDS	2661	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
JDHLNFNC_01590	CDS	1356	pssA	2.7.8.8	COG1502	CDP-diacylglycerol--serine O-phosphatidyltransferase
JDHLNFNC_01591	CDS	324				hypothetical protein
JDHLNFNC_01592	CDS	1302	kgtP			Alpha-ketoglutarate permease
JDHLNFNC_01593	CDS	456				hypothetical protein
JDHLNFNC_01594	CDS	522				hypothetical protein
JDHLNFNC_01595	CDS	624				hypothetical protein
JDHLNFNC_01596	CDS	258				hypothetical protein
JDHLNFNC_01597	CDS	339				hypothetical protein
JDHLNFNC_01598	CDS	615				hypothetical protein
JDHLNFNC_01599	CDS	486				hypothetical protein
JDHLNFNC_01600	CDS	420				hypothetical protein
JDHLNFNC_01601	CDS	303				hypothetical protein
JDHLNFNC_01602	CDS	351				hypothetical protein
JDHLNFNC_01603	CDS	495				hypothetical protein
JDHLNFNC_01604	CDS	1734				hypothetical protein
JDHLNFNC_01605	CDS	183				hypothetical protein
JDHLNFNC_01606	CDS	1242				hypothetical protein
JDHLNFNC_01607	CDS	651				hypothetical protein
JDHLNFNC_01608	CDS	111				hypothetical protein
JDHLNFNC_01609	CDS	1119				hypothetical protein
JDHLNFNC_01610	CDS	201				hypothetical protein
JDHLNFNC_01611	CDS	324				hypothetical protein
JDHLNFNC_01612	CDS	405				hypothetical protein
JDHLNFNC_01613	CDS	513				hypothetical protein
JDHLNFNC_01614	CDS	561				hypothetical protein
JDHLNFNC_01615	CDS	165				hypothetical protein
JDHLNFNC_01616	CDS	1497				hypothetical protein
JDHLNFNC_01617	CDS	357				hypothetical protein
JDHLNFNC_01618	CDS	327				hypothetical protein
JDHLNFNC_01619	CDS	1932				hypothetical protein
JDHLNFNC_01620	CDS	1341				hypothetical protein
JDHLNFNC_01621	CDS	1059				hypothetical protein
JDHLNFNC_01622	CDS	534				hypothetical protein
JDHLNFNC_01623	CDS	414				hypothetical protein
JDHLNFNC_01624	CDS	639				hypothetical protein
JDHLNFNC_01625	CDS	393				hypothetical protein
JDHLNFNC_01626	CDS	588				hypothetical protein
JDHLNFNC_01627	CDS	384				hypothetical protein
JDHLNFNC_01628	CDS	1098				hypothetical protein
JDHLNFNC_01629	CDS	570				hypothetical protein
JDHLNFNC_01630	CDS	150				hypothetical protein
JDHLNFNC_01631	CDS	1008				hypothetical protein
JDHLNFNC_01632	CDS	420	umuD	3.4.21.-	COG1974	Protein UmuD
JDHLNFNC_01633	CDS	1269	umuC		COG0389	Protein UmuC
JDHLNFNC_01634	CDS	213	cspJ			Cold shock-like protein CspJ
JDHLNFNC_01635	CDS	1197	ompN_1		COG3203	Outer membrane porin N
JDHLNFNC_01636	CDS	300	yedR			Inner membrane protein YedR
JDHLNFNC_01637	CDS	696	yedJ		COG1418	putative protein YedJ
JDHLNFNC_01638	CDS	1431	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
JDHLNFNC_01639	CDS	471	vsr	3.1.-.-	COG3727	Very short patch repair protein
JDHLNFNC_01640	CDS	921	yedA			putative inner membrane transporter YedA
JDHLNFNC_01641	CDS	912	yedI		COG2354	Inner membrane protein YedI
JDHLNFNC_01642	CDS	186				hypothetical protein
JDHLNFNC_01643	CDS	1713	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
JDHLNFNC_01644	CDS	816	yedP	3.1.3.70	COG3769	Mannosyl-3-phosphoglycerate phosphatase
JDHLNFNC_01645	CDS	228				hypothetical protein
JDHLNFNC_01646	CDS	195	dsrB			Protein DsrB
JDHLNFNC_01647	CDS	624	rcsA_1		COG2771	Transcriptional regulatory protein RcsA
JDHLNFNC_01648	CDS	795	fliR		COG1684	Flagellar biosynthetic protein FliR
JDHLNFNC_01649	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
JDHLNFNC_01650	CDS	738	fliP		COG1338	Flagellar biosynthetic protein FliP
JDHLNFNC_01651	CDS	378	fliO		COG3190	Flagellar protein FliO
JDHLNFNC_01652	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
JDHLNFNC_01653	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
JDHLNFNC_01654	CDS	468				hypothetical protein
JDHLNFNC_01655	CDS	1218	fliK		COG3144	Flagellar hook-length control protein
JDHLNFNC_01656	CDS	444	fliJ		COG2882	Flagellar FliJ protein
JDHLNFNC_01657	CDS	1371	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
JDHLNFNC_01658	CDS	708	fliH		COG1317	Flagellar assembly protein FliH
JDHLNFNC_01659	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
JDHLNFNC_01660	CDS	1683	fliF		COG1766	Flagellar M-ring protein
JDHLNFNC_01661	CDS	315	fliE		COG1677	Flagellar hook-basal body complex protein FliE
JDHLNFNC_01662	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
JDHLNFNC_01663	CDS	1206				hypothetical protein
JDHLNFNC_01664	CDS	426				hypothetical protein
JDHLNFNC_01665	CDS	1485	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
JDHLNFNC_01666	CDS	369	fliT			Flagellar protein FliT
JDHLNFNC_01667	CDS	408	fliS		COG1516	Flagellar secretion chaperone FliS
JDHLNFNC_01668	CDS	1404	fliD		COG1345	Flagellar hook-associated protein 2
JDHLNFNC_01669	CDS	231				hypothetical protein
JDHLNFNC_01670	CDS	102				hypothetical protein
JDHLNFNC_01671	CDS	1785	sspH2_1	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
JDHLNFNC_01672	CDS	597	sspH2_2	2.3.2.27	COG4886	E3 ubiquitin-protein ligase SspH2
JDHLNFNC_01673	CDS	696				hypothetical protein
JDHLNFNC_01674	CDS	243				hypothetical protein
JDHLNFNC_01675	CDS	3363				hypothetical protein
JDHLNFNC_01676	CDS	507				hypothetical protein
JDHLNFNC_01677	CDS	738				hypothetical protein
JDHLNFNC_01678	CDS	699				hypothetical protein
JDHLNFNC_01679	CDS	330				hypothetical protein
JDHLNFNC_01680	CDS	1797				hypothetical protein
JDHLNFNC_01681	CDS	696				hypothetical protein
JDHLNFNC_01682	CDS	243				hypothetical protein
JDHLNFNC_01683	CDS	3351				hypothetical protein
JDHLNFNC_01684	CDS	543				hypothetical protein
JDHLNFNC_01685	CDS	738				hypothetical protein
JDHLNFNC_01686	CDS	696				hypothetical protein
JDHLNFNC_01687	CDS	534	sodC1	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn] 1
JDHLNFNC_01688	CDS	498	ail_1		COG3637	Attachment invasion locus protein
JDHLNFNC_01689	CDS	333				hypothetical protein
JDHLNFNC_01690	CDS	1794				hypothetical protein
JDHLNFNC_01691	CDS	615				hypothetical protein
JDHLNFNC_01692	CDS	243				hypothetical protein
JDHLNFNC_01693	CDS	2373				hypothetical protein
JDHLNFNC_01694	CDS	825				hypothetical protein
JDHLNFNC_01695	CDS	795				hypothetical protein
JDHLNFNC_01696	CDS	252				hypothetical protein
JDHLNFNC_01697	CDS	399				hypothetical protein
JDHLNFNC_01698	CDS	750				hypothetical protein
JDHLNFNC_01699	CDS	402				hypothetical protein
JDHLNFNC_01700	CDS	567				hypothetical protein
JDHLNFNC_01701	CDS	267				hypothetical protein
JDHLNFNC_01702	CDS	324				hypothetical protein
JDHLNFNC_01703	CDS	2055	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
JDHLNFNC_01704	CDS	1548				hypothetical protein
JDHLNFNC_01705	CDS	207				hypothetical protein
JDHLNFNC_01706	CDS	2136				hypothetical protein
JDHLNFNC_01707	CDS	534				hypothetical protein
JDHLNFNC_01708	CDS	501				hypothetical protein
JDHLNFNC_01709	CDS	453				hypothetical protein
JDHLNFNC_01710	CDS	336				hypothetical protein
JDHLNFNC_01711	CDS	273				hypothetical protein
JDHLNFNC_01712	CDS	150				hypothetical protein
JDHLNFNC_01713	CDS	978				hypothetical protein
JDHLNFNC_01714	CDS	750	dnaC_4		COG1484	DNA replication protein DnaC
JDHLNFNC_01715	CDS	348				hypothetical protein
JDHLNFNC_01716	CDS	312				hypothetical protein
JDHLNFNC_01717	CDS	270				hypothetical protein
JDHLNFNC_01718	CDS	234	dinI_3			DNA damage-inducible protein I
JDHLNFNC_01719	CDS	603				hypothetical protein
JDHLNFNC_01720	CDS	207				hypothetical protein
JDHLNFNC_01721	CDS	612				hypothetical protein
JDHLNFNC_01722	CDS	147				hypothetical protein
JDHLNFNC_01723	CDS	798				hypothetical protein
JDHLNFNC_01724	CDS	219				hypothetical protein
JDHLNFNC_01725	CDS	126				hypothetical protein
JDHLNFNC_01726	CDS	450				hypothetical protein
JDHLNFNC_01727	CDS	138				hypothetical protein
JDHLNFNC_01728	CDS	474				hypothetical protein
JDHLNFNC_01729	CDS	336				hypothetical protein
JDHLNFNC_01730	CDS	453				hypothetical protein
JDHLNFNC_01731	CDS	582	tfaE			Prophage tail fiber assembly protein TfaE
JDHLNFNC_01732	CDS	2439				hypothetical protein
JDHLNFNC_01733	CDS	243				hypothetical protein
JDHLNFNC_01734	CDS	615				hypothetical protein
JDHLNFNC_01735	CDS	792				hypothetical protein
JDHLNFNC_01736	CDS	378				hypothetical protein
JDHLNFNC_01737	CDS	558				hypothetical protein
JDHLNFNC_01738	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
JDHLNFNC_01739	CDS	1044	ccmH_2		COG3088	Cytochrome c-type biogenesis protein CcmH
JDHLNFNC_01740	CDS	558	dsbE_4		COG0526	Thiol:disulfide interchange protein DsbE
JDHLNFNC_01741	CDS	1932	ccmF_4		COG1138	Cytochrome c-type biogenesis protein CcmF
JDHLNFNC_01742	CDS	480	ccmE_4		COG2332	Cytochrome c-type biogenesis protein CcmE
JDHLNFNC_01743	CDS	213	ccmD_4		COG3114	Heme exporter protein D
JDHLNFNC_01744	CDS	738	ccmC_4		COG0755	Heme exporter protein C
JDHLNFNC_01745	CDS	657	ccmB_4		COG2386	Heme exporter protein B
JDHLNFNC_01746	CDS	618	ccmA_4	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
JDHLNFNC_01747	CDS	225	oadB_1	7.2.4.2	COG1883	Oxaloacetate decarboxylase beta chain
JDHLNFNC_01748	CDS	1659	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
JDHLNFNC_01749	CDS	687	citB		COG4565	Transcriptional regulatory protein CitB
JDHLNFNC_01750	CDS	921	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
JDHLNFNC_01751	CDS	1203				hypothetical protein
JDHLNFNC_01752	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
JDHLNFNC_01753	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
JDHLNFNC_01754	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
JDHLNFNC_01755	CDS	2835	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JDHLNFNC_01756	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JDHLNFNC_01757	CDS	210				hypothetical protein
JDHLNFNC_01758	CDS	1374	xylP			Isoprimeverose transporter
JDHLNFNC_01759	CDS	2040				hypothetical protein
JDHLNFNC_01760	CDS	894	nhaR		COG0583	Transcriptional activator protein NhaR
JDHLNFNC_01761	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
JDHLNFNC_01762	CDS	1716	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
JDHLNFNC_01763	CDS	1248				hypothetical protein
JDHLNFNC_01764	CDS	1191	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
JDHLNFNC_01765	CDS	1494		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
JDHLNFNC_01766	CDS	762				hypothetical protein
JDHLNFNC_01767	CDS	1563	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
JDHLNFNC_01768	CDS	1719	assT_3	2.8.2.22		Arylsulfate sulfotransferase AssT
JDHLNFNC_01769	CDS	219				hypothetical protein
JDHLNFNC_01770	CDS	1005	leuO_1			HTH-type transcriptional regulator LeuO
JDHLNFNC_01771	CDS	450				hypothetical protein
JDHLNFNC_01772	CDS	288				hypothetical protein
JDHLNFNC_01773	CDS	846				hypothetical protein
JDHLNFNC_01774	CDS	732	ycbF		COG3121	putative fimbrial chaperone YcbF
JDHLNFNC_01775	CDS	519	fimF_1			Protein FimF
JDHLNFNC_01776	CDS	546	ycbU		COG3539	putative fimbrial-like protein YcbU
JDHLNFNC_01777	CDS	1008	sfmH_1			putative fimbrial-like protein SfmH
JDHLNFNC_01778	CDS	2622	elfC_2		COG3188	putative outer membrane usher protein ElfC
JDHLNFNC_01779	CDS	687	sfmC_1			putative fimbrial chaperone SfmC
JDHLNFNC_01780	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
JDHLNFNC_01781	CDS	705	iprA_1			Inhibitor of hydrogen peroxide resistance
JDHLNFNC_01782	CDS	2997				hypothetical protein
JDHLNFNC_01783	CDS	2100				hypothetical protein
JDHLNFNC_01784	CDS	444				hypothetical protein
JDHLNFNC_01785	CDS	534				hypothetical protein
JDHLNFNC_01786	CDS	375				hypothetical protein
JDHLNFNC_01787	CDS	948	ybdO_2			putative HTH-type transcriptional regulator YbdO
JDHLNFNC_01788	CDS	1140	dnaJ		COG0484	Chaperone protein DnaJ
JDHLNFNC_01789	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
JDHLNFNC_01790	CDS	405				hypothetical protein
JDHLNFNC_01791	CDS	714				hypothetical protein
JDHLNFNC_01792	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
JDHLNFNC_01793	CDS	591	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
JDHLNFNC_01794	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
JDHLNFNC_01795	CDS	1431	alsT_2		COG1115	Amino-acid carrier protein AlsT
JDHLNFNC_01796	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
JDHLNFNC_01797	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
JDHLNFNC_01798	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
JDHLNFNC_01799	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
JDHLNFNC_01800	CDS	687	trmL_2	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
JDHLNFNC_01801	CDS	717	arcA_1		COG0745	Aerobic respiration control protein ArcA
JDHLNFNC_01802	CDS	315				hypothetical protein
JDHLNFNC_01803	CDS	672	iprA_2			Inhibitor of hydrogen peroxide resistance
JDHLNFNC_01804	CDS	546	fimF_2			Protein FimF
JDHLNFNC_01805	CDS	684	lpfB_2			putative fimbrial chaperone LpfB
JDHLNFNC_01806	CDS	2538	fimD_1		COG3188	Outer membrane usher protein FimD
JDHLNFNC_01807	CDS	558				hypothetical protein
JDHLNFNC_01808	CDS	1086				hypothetical protein
JDHLNFNC_01809	CDS	1350	creD		COG4452	Inner membrane protein CreD
JDHLNFNC_01810	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
JDHLNFNC_01811	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
JDHLNFNC_01812	CDS	489				hypothetical protein
JDHLNFNC_01813	CDS	108				hypothetical protein
JDHLNFNC_01814	CDS	870	rob_1		COG2207	Right origin-binding protein
JDHLNFNC_01815	tRNA	94				tRNA-Gly(tcc)
JDHLNFNC_01816	CDS	516	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
JDHLNFNC_01817	CDS	327	trpR		COG2973	Trp operon repressor
JDHLNFNC_01818	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
JDHLNFNC_01819	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
JDHLNFNC_01820	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
JDHLNFNC_01821	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
JDHLNFNC_01822	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
JDHLNFNC_01823	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
JDHLNFNC_01824	CDS	1014	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
JDHLNFNC_01825	CDS	690	gltF_1			Protein GltF
JDHLNFNC_01826	CDS	690	gltF_2			Protein GltF
JDHLNFNC_01827	CDS	708				hypothetical protein
JDHLNFNC_01828	CDS	2196	yraJ		COG3188	Outer membrane usher protein YraJ
JDHLNFNC_01829	CDS	573				hypothetical protein
JDHLNFNC_01830	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
JDHLNFNC_01831	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
JDHLNFNC_01832	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
JDHLNFNC_01833	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
JDHLNFNC_01834	CDS	1551	yjjI			putative protein YjjI
JDHLNFNC_01835	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
JDHLNFNC_01836	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
JDHLNFNC_01837	CDS	1095				hypothetical protein
JDHLNFNC_01838	CDS	162				hypothetical protein
JDHLNFNC_01839	CDS	618	osmY_1		COG2823	Osmotically-inducible protein Y
JDHLNFNC_01840	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
JDHLNFNC_01841	CDS	681	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
JDHLNFNC_01842	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
JDHLNFNC_01843	CDS	438	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
JDHLNFNC_01844	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
JDHLNFNC_01845	tRNA	88				tRNA-Leu(cag)
JDHLNFNC_01846	tRNA	87				tRNA-Leu(cag)
JDHLNFNC_01847	tRNA	87				tRNA-Leu(cag)
JDHLNFNC_01848	CDS	237				hypothetical protein
JDHLNFNC_01849	CDS	1065				hypothetical protein
JDHLNFNC_01850	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
JDHLNFNC_01851	CDS	459				hypothetical protein
JDHLNFNC_01852	CDS	420	bglJ		COG2197	Transcriptional activator protein BglJ
JDHLNFNC_01853	CDS	99				hypothetical protein
JDHLNFNC_01854	CDS	726	yjjQ			Putative transcription factor YjjQ
JDHLNFNC_01855	CDS	945	yjjP		COG2966	Inner membrane protein YjjP
JDHLNFNC_01856	CDS	474				hypothetical protein
JDHLNFNC_01857	CDS	540	dnaT			Primosomal protein 1
JDHLNFNC_01858	CDS	738	dnaC_5		COG1484	DNA replication protein DnaC
JDHLNFNC_01859	CDS	462				hypothetical protein
JDHLNFNC_01860	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
JDHLNFNC_01861	CDS	1011	frlB_2	3.5.-.-	COG2222	Fructosamine deglycase FrlB
JDHLNFNC_01862	CDS	1062	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JDHLNFNC_01863	CDS	849	manZ_3		COG3716	PTS system mannose-specific EIID component
JDHLNFNC_01864	CDS	780	agaC_2		COG3715	N-acetylgalactosamine permease IIC component 1
JDHLNFNC_01865	CDS	462	sorB_1	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
JDHLNFNC_01866	CDS	423				hypothetical protein
JDHLNFNC_01867	CDS	2694	dgaR_2			Transcriptional regulatory protein DagR
JDHLNFNC_01868	CDS	1662	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
JDHLNFNC_01869	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
JDHLNFNC_01870	CDS	204				hypothetical protein
JDHLNFNC_01871	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
JDHLNFNC_01872	CDS	303				hypothetical protein
JDHLNFNC_01873	CDS	288				hypothetical protein
JDHLNFNC_01874	CDS	915	mrr		COG1715	Mrr restriction system protein
JDHLNFNC_01875	CDS	3510				hypothetical protein
JDHLNFNC_01876	CDS	1590	hsdM	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
JDHLNFNC_01877	CDS	1410	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
JDHLNFNC_01878	CDS	333	symE_1	3.1.-.-		Toxic protein SymE
JDHLNFNC_01879	CDS	702				hypothetical protein
JDHLNFNC_01880	CDS	165				hypothetical protein
JDHLNFNC_01881	CDS	1371	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
JDHLNFNC_01882	CDS	516				hypothetical protein
JDHLNFNC_01883	CDS	1242	mdtM			Multidrug resistance protein MdtM
JDHLNFNC_01884	CDS	1272				hypothetical protein
JDHLNFNC_01885	CDS	1203				hypothetical protein
JDHLNFNC_01886	CDS	672				hypothetical protein
JDHLNFNC_01887	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
JDHLNFNC_01888	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
JDHLNFNC_01889	CDS	909	yjiE_2			HTH-type transcriptional regulator YjiE
JDHLNFNC_01890	CDS	735	racX	5.1.1.10	COG1794	Broad specificity amino-acid racemase RacX
JDHLNFNC_01891	CDS	447				hypothetical protein
JDHLNFNC_01892	CDS	1014	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
JDHLNFNC_01893	CDS	726	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
JDHLNFNC_01894	CDS	528				hypothetical protein
JDHLNFNC_01895	CDS	462				hypothetical protein
JDHLNFNC_01896	CDS	912				hypothetical protein
JDHLNFNC_01897	CDS	996				hypothetical protein
JDHLNFNC_01898	CDS	609				hypothetical protein
JDHLNFNC_01899	CDS	297				hypothetical protein
JDHLNFNC_01900	CDS	258				hypothetical protein
JDHLNFNC_01901	CDS	1626	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JDHLNFNC_01902	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
JDHLNFNC_01903	CDS	108				hypothetical protein
JDHLNFNC_01904	CDS	315				hypothetical protein
JDHLNFNC_01905	CDS	609				hypothetical protein
JDHLNFNC_01906	CDS	603				hypothetical protein
JDHLNFNC_01907	CDS	3642				hypothetical protein
JDHLNFNC_01908	CDS	3678				hypothetical protein
JDHLNFNC_01909	CDS	1092				hypothetical protein
JDHLNFNC_01910	CDS	813				hypothetical protein
JDHLNFNC_01911	CDS	2604				hypothetical protein
JDHLNFNC_01912	CDS	2085	lon_2	3.4.21.53		Lon protease
JDHLNFNC_01913	CDS	1008				hypothetical protein
JDHLNFNC_01914	CDS	3516				hypothetical protein
JDHLNFNC_01915	CDS	288	intS		COG0582	Prophage integrase IntS
JDHLNFNC_01916	tRNA	85				tRNA-Leu(caa)
JDHLNFNC_01917	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
JDHLNFNC_01918	CDS	531	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
JDHLNFNC_01919	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
JDHLNFNC_01920	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
JDHLNFNC_01921	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
JDHLNFNC_01922	CDS	999	gntR_4			HTH-type transcriptional regulator GntR
JDHLNFNC_01923	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
JDHLNFNC_01924	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
JDHLNFNC_01925	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
JDHLNFNC_01926	CDS	483	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
JDHLNFNC_01927	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JDHLNFNC_01928	CDS	1188	yjgN		COG4269	Inner membrane protein YjgN
JDHLNFNC_01929	CDS	504				hypothetical protein
JDHLNFNC_01930	CDS	489				hypothetical protein
JDHLNFNC_01931	CDS	765				hypothetical protein
JDHLNFNC_01932	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
JDHLNFNC_01933	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
JDHLNFNC_01934	CDS	453	tabA_1		COG2731	Toxin-antitoxin biofilm protein TabA
JDHLNFNC_01935	CDS	1221	arcA_2	3.5.3.6	COG2235	Arginine deiminase
JDHLNFNC_01936	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
JDHLNFNC_01937	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JDHLNFNC_01938	CDS	1404				hypothetical protein
JDHLNFNC_01939	CDS	489	argR_2			Arginine repressor
JDHLNFNC_01940	CDS	102				hypothetical protein
JDHLNFNC_01941	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
